epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.42054980993270874,2.1320388317108154,0.54096519947052,1.697695016860962,9.999999747378752e-06
2,0.5534393787384033,1.5491362810134888,0.6133557558059692,1.425217628479004,9.999999747378752e-06
3,0.6211785078048706,1.2807806730270386,0.6498316526412964,1.2856241464614868,9.999999747378752e-06
4,0.6662352085113525,1.1139737367630005,0.6778900027275085,1.2275986671447754,9.999999747378752e-06
5,0.7008752226829529,0.9994357824325562,0.6964085102081299,1.1409677267074585,9.999999747378752e-06
6,0.7164077758789062,0.939784586429596,0.7020202279090881,1.1159285306930542,9.999999747378752e-06
7,0.7383505702018738,0.862339973449707,0.7014590501785278,1.0876437425613403,9.999999747378752e-06
8,0.7507396340370178,0.8174127340316772,0.7210999131202698,1.0627378225326538,9.999999747378752e-06
9,0.7608481049537659,0.7696568369865417,0.7126823663711548,1.0344629287719727,9.999999747378752e-06
10,0.7723742723464966,0.723182201385498,0.7272727489471436,1.00393545627594,9.999999747378752e-06
11,0.7874137163162231,0.685828685760498,0.7306397557258606,0.9892178773880005,9.999999747378752e-06
12,0.7973989248275757,0.649898111820221,0.7396184206008911,0.9837706089019775,9.999999747378752e-06
13,0.8046720623970032,0.6188538670539856,0.7469135522842407,0.9389313459396362,9.999999747378752e-06
14,0.8203895688056946,0.5739784836769104,0.744107723236084,0.9469218850135803,9.999999747378752e-06
15,0.8232864737510681,0.5545101761817932,0.7446689009666443,0.9343851804733276,9.999999747378752e-06
16,0.8311760425567627,0.534735918045044,0.7457912564277649,0.9266834259033203,9.999999747378752e-06
17,0.8355522751808167,0.5098814964294434,0.7598204016685486,0.9376985430717468,9.999999747378752e-06
18,0.8425788879394531,0.49176284670829773,0.7581369280815125,0.8938028216362,9.999999747378752e-06
19,0.8481878638267517,0.47478777170181274,0.7648709416389465,0.8991885781288147,9.999999747378752e-06
20,0.8541666865348816,0.4530878961086273,0.767115592956543,0.8832501769065857,9.999999747378752e-06
21,0.8624876737594604,0.43320080637931824,0.7766554355621338,0.8880230784416199,9.999999747378752e-06
22,0.8659393787384033,0.41476425528526306,0.767115592956543,0.8770091533660889,9.999999747378752e-06
23,0.8713634014129639,0.3946341574192047,0.7665544152259827,0.8847826719284058,9.999999747378752e-06
24,0.8736439943313599,0.39341339468955994,0.7716049551963806,0.9010279774665833,9.999999747378752e-06
25,0.8785749673843384,0.37046098709106445,0.7659932374954224,0.8899861574172974,3.000000106112566e-06
26,0.8830744624137878,0.36727482080459595,0.7744107842445374,0.8876986503601074,3.000000106112566e-06
27,0.8817800879478455,0.35810309648513794,0.7766554355621338,0.8862115740776062,3.000000106112566e-06
