epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.32895711064338684,2.6332497596740723,0.4685746431350708,2.04703426361084,9.999999747378752e-06
2,0.45001232624053955,1.9797717332839966,0.5314253568649292,1.695536732673645,9.999999747378752e-06
3,0.524346649646759,1.6624013185501099,0.5847362279891968,1.5380704402923584,9.999999747378752e-06
4,0.5701429843902588,1.4712042808532715,0.6043770909309387,1.4563062191009521,9.999999747378752e-06
5,0.5969551205635071,1.3563069105148315,0.6335577964782715,1.3613349199295044,9.999999747378752e-06
6,0.6244452595710754,1.2627876996994019,0.6374859809875488,1.3185943365097046,9.999999747378752e-06
7,0.6388067007064819,1.2094660997390747,0.650954008102417,1.2673466205596924,9.999999747378752e-06
8,0.66358482837677,1.124835729598999,0.6672278046607971,1.2176709175109863,9.999999747378752e-06
9,0.6781927943229675,1.0732160806655884,0.6767676472663879,1.2128245830535889,9.999999747378752e-06
10,0.6823225021362305,1.0517164468765259,0.6750841736793518,1.181648850440979,9.999999747378752e-06
11,0.704696774482727,0.9868678450584412,0.6857463717460632,1.157378077507019,9.999999747378752e-06
12,0.7151750326156616,0.9358896613121033,0.6902356743812561,1.160130262374878,9.999999747378752e-06
13,0.7152982950210571,0.934694766998291,0.7042648792266846,1.1076745986938477,9.999999747378752e-06
14,0.7272559404373169,0.8864399194717407,0.7042648792266846,1.107536792755127,9.999999747378752e-06
15,0.7352070808410645,0.8643583655357361,0.703142523765564,1.1214134693145752,9.999999747378752e-06
16,0.7410626411437988,0.8373695015907288,0.7014590501785278,1.0795634984970093,9.999999747378752e-06
17,0.7539447546005249,0.8138822317123413,0.6997755169868469,1.1079769134521484,9.999999747378752e-06
18,0.7569649815559387,0.777062714099884,0.7182940244674683,1.0578054189682007,9.999999747378752e-06
19,0.7667036652565002,0.7608681917190552,0.7244669198989868,1.0378631353378296,9.999999747378752e-06
20,0.7631286978721619,0.742655873298645,0.7283950448036194,1.0295156240463257,9.999999747378752e-06
21,0.7716346383094788,0.7305689454078674,0.7160493731498718,1.042941927909851,9.999999747378752e-06
22,0.7758259177207947,0.7025273442268372,0.7300785779953003,1.0336459875106812,9.999999747378752e-06
23,0.78790682554245,0.6735307574272156,0.7182940244674683,1.039954423904419,3.000000106112566e-06
24,0.7871055006980896,0.6754417419433594,0.726150393486023,1.010457992553711,3.000000106112566e-06
25,0.7875369787216187,0.6726670265197754,0.7132435441017151,1.059564232826233,3.000000106112566e-06
26,0.793207585811615,0.6538940072059631,0.7317620515823364,1.0104631185531616,3.000000106112566e-06
27,0.7916050553321838,0.6644872426986694,0.726150393486023,1.0065139532089233,3.000000106112566e-06
28,0.7901257276535034,0.6628736853599548,0.7283950448036194,1.0096678733825684,3.000000106112566e-06
29,0.8002958297729492,0.6378735899925232,0.726150393486023,1.021423578262329,3.000000106112566e-06
30,0.7965976595878601,0.6418737173080444,0.732884407043457,1.0218302011489868,3.000000106112566e-06
31,0.7962894439697266,0.6413673162460327,0.7188552021980286,1.0349515676498413,3.000000106112566e-06
32,0.7965976595878601,0.6405730247497559,0.7312008738517761,1.0116993188858032,3.000000106112566e-06
